Runway,Slot_date,Slot_time,Possible_delay,Delay,FlightID,0
60,2019-12-22,18:06:22,12,21,1,4526
50,2020-01-09,20:36:13,27,59,1,4527
42,2017-03-15,14:17:48,44,24,1,4528
53,2017-05-17,10:55:15,27,55,1,4529
14,2020-11-08,06:36:29,38,51,1,4530
67,2020-06-13,11:05:58,40,66,1,4531
13,2019-06-13,05:37:05,25,30,1,4532
31,2019-12-30,12:29:38,34,26,1,4533
13,2017-06-26,05:01:15,54,64,1,4534
5,2019-02-03,20:27:17,35,71,1,4535
25,2019-05-11,13:51:30,16,90,1,4536
44,2019-12-23,09:55:03,52,10,1,4537
47,2019-06-19,19:08:18,54,85,1,4538
73,2016-10-04,06:57:12,24,44,1,4539
30,2016-12-03,02:59:11,29,77,1,4540
8,2017-08-11,22:22:31,42,70,1,4541
72,2020-11-21,15:27:39,24,47,1,4542
12,2021-03-07,10:48:58,47,95,1,4543
27,2020-04-05,10:51:15,56,30,1,4544
73,2020-06-29,01:58:42,14,13,1,4545
47,2019-03-20,09:09:47,16,67,1,4546
19,2020-04-21,00:55:49,32,38,1,4547
13,2020-09-23,19:03:54,19,34,1,4548
22,2019-09-08,22:28:23,14,27,1,4549
67,2016-09-12,05:12:41,51,20,1,4550
54,2018-01-08,22:07:31,44,76,1,4551
93,2019-03-25,18:17:25,50,85,1,4552
44,2019-12-25,22:08:33,47,41,1,4553
28,2021-02-03,18:53:34,27,37,1,4554
65,2019-05-17,02:00:40,10,21,1,4555
58,2018-04-16,09:32:40,28,34,1,4556
56,2020-01-11,05:55:45,30,86,1,4557
49,2016-05-13,10:53:22,13,43,1,4558
82,2017-05-10,16:55:29,56,42,1,4559
86,2016-12-31,22:10:24,44,27,1,4560
16,2020-02-23,13:20:36,50,14,1,4561
67,2019-12-09,09:54:09,30,94,1,4562
95,2020-01-23,13:15:56,21,28,1,4563
10,2019-08-18,15:37:44,49,47,1,4564
31,2016-12-13,07:27:27,59,14,1,4565
64,2018-12-23,23:45:02,19,22,1,4566
60,2019-09-26,22:42:59,58,55,1,4567
42,2020-11-24,02:28:00,18,45,1,4568
93,2019-10-06,06:44:54,28,39,1,4569
50,2020-08-18,14:37:05,16,83,1,4570
57,2020-02-25,19:14:33,36,29,1,4571
41,2016-05-02,05:58:17,55,40,1,4572
54,2017-01-09,10:01:35,34,52,1,4573
30,2020-12-12,05:37:24,58,74,1,4574
44,2020-10-29,18:47:19,12,36,1,4575
75,2017-05-17,01:00:23,41,97,1,4576
61,2017-02-24,10:04:40,54,90,1,4577
42,2016-09-18,07:49:11,20,89,1,4578
45,2020-10-16,02:18:44,46,40,1,4579
94,2019-08-01,22:06:51,50,36,1,4580
67,2016-10-01,04:09:22,55,47,1,4581
15,2020-04-16,09:45:43,48,77,1,4582
13,2018-03-09,06:13:22,35,88,1,4583
80,2017-09-15,00:55:07,32,36,1,4584
27,2020-12-22,04:43:46,46,75,1,4585
43,2017-05-22,05:59:06,51,96,1,4586
96,2017-01-18,09:42:05,20,23,1,4587
92,2019-07-12,08:43:54,44,34,1,4588
79,2019-06-16,12:43:34,42,24,1,4589
63,2016-06-21,11:55:45,17,34,1,4590
95,2018-06-16,22:39:30,51,20,1,4591
48,2019-11-08,01:49:57,25,50,1,4592
5,2017-02-14,23:50:23,33,76,1,4593
69,2019-04-25,12:20:31,38,62,1,4594
82,2019-01-09,02:49:07,49,92,1,4595
29,2016-05-14,10:14:32,31,57,1,4596
54,2017-01-02,09:43:27,50,40,1,4597
40,2016-11-26,03:52:49,36,91,1,4598
10,2019-03-08,10:06:17,58,82,1,4599
66,2018-03-02,05:47:22,22,83,1,4600
18,2019-07-24,11:55:23,22,48,1,4601
85,2018-04-17,00:59:06,38,46,1,4602
54,2016-12-21,12:59:19,56,22,1,4603
65,2019-03-08,08:02:23,48,89,1,4604
77,2018-12-26,10:25:36,51,80,1,4605
19,2017-03-09,15:45:47,36,81,1,4606
9,2020-01-24,19:44:19,30,45,1,4607
47,2018-06-30,10:42:24,28,68,1,4608
26,2018-05-08,15:53:11,50,92,1,4609
36,2017-05-20,02:55:39,22,11,1,4610
94,2020-04-13,01:55:27,26,67,1,4611
63,2018-04-09,07:55:57,49,95,1,4612
7,2017-08-27,08:38:09,51,81,1,4613
93,2020-04-14,11:50:55,17,44,1,4614
87,2021-01-05,22:51:50,56,34,1,4615
90,2019-11-22,06:27:40,27,72,1,4616
40,2016-10-25,22:43:01,49,20,1,4617
92,2018-05-21,05:19:12,15,14,1,4618
16,2019-01-24,07:04:36,60,55,1,4619
82,2021-03-16,01:18:57,44,35,1,4620
51,2021-03-24,01:55:24,19,92,1,4621
45,2020-09-14,13:32:42,21,55,1,4622
55,2016-09-04,13:41:31,48,86,1,4623
33,2016-12-21,12:02:29,60,72,1,4624
91,2017-06-25,02:15:25,40,30,1,4625
66,2020-11-17,13:35:51,56,76,1,4626
47,2019-07-14,13:36:15,12,39,1,4627
96,2017-01-02,11:06:42,25,69,1,4628
36,2016-07-31,23:50:40,10,80,1,4629
32,2016-06-11,21:51:15,35,91,1,4630
40,2016-11-04,18:43:42,15,49,1,4631
72,2019-11-12,02:40:41,20,49,1,4632
16,2017-07-11,08:40:33,45,14,1,4633
62,2017-03-03,03:59:11,45,74,1,4634
32,2019-11-14,12:29:30,34,38,1,4635
68,2017-01-23,13:31:10,60,10,1,4636
24,2020-11-06,18:34:51,16,29,1,4637
70,2020-11-22,09:59:49,56,96,1,4638
65,2019-10-26,08:40:17,27,76,1,4639
86,2017-03-22,20:40:47,59,74,1,4640
41,2016-06-17,20:30:10,40,35,1,4641
57,2018-07-25,10:29:17,25,81,1,4642
14,2020-05-27,22:41:18,13,11,1,4643
33,2019-06-01,01:35:20,59,78,1,4644
13,2017-08-14,19:46:18,35,12,1,4645
20,2018-08-03,04:53:19,11,62,1,4646
44,2018-12-15,02:37:31,32,59,1,4647
76,2020-10-31,18:01:04,29,90,1,4648
65,2019-08-12,04:20:22,51,80,1,4649
27,2017-08-02,03:06:18,19,22,1,4650
52,2018-10-20,07:12:01,57,13,1,4651
50,2020-12-27,04:47:14,16,74,1,4652
15,2017-03-21,02:17:48,19,79,1,4653
96,2019-01-16,20:39:35,21,58,1,4654
15,2016-06-29,16:00:30,42,27,1,4655
31,2019-09-01,13:16:14,30,51,1,4656
53,2020-06-28,04:20:20,56,18,1,4657
72,2019-04-12,10:51:38,25,39,1,4658
48,2018-09-03,23:23:45,17,30,1,4659
77,2019-09-20,04:05:38,30,26,1,4660
26,2020-05-31,22:06:24,46,22,1,4661
11,2016-12-17,13:53:01,29,18,1,4662
56,2020-10-04,02:12:32,14,63,1,4663
70,2017-02-04,07:53:12,56,10,1,4664
66,2019-06-09,04:40:43,56,60,1,4665
86,2017-02-09,05:15:05,46,51,1,4666
1,2019-01-03,17:52:01,56,60,1,4667
77,2019-01-31,13:09:51,46,89,1,4668
36,2019-11-18,12:51:55,56,23,1,4669
46,2021-02-12,20:37:04,53,46,1,4670
23,2019-04-27,01:44:10,30,33,1,4671
46,2017-11-13,18:48:20,46,88,1,4672
71,2019-12-30,06:16:32,20,52,1,4673
22,2020-06-13,08:19:07,56,22,1,4674
75,2019-05-15,07:56:58,18,27,1,4675
1,2020-06-17,05:45:25,54,98,1,4676
77,2020-12-07,19:18:15,35,53,1,4677
38,2019-07-07,03:54:00,28,93,1,4678
31,2019-09-08,10:16:13,59,20,1,4679
60,2016-10-05,11:06:38,50,66,1,4680
4,2018-04-02,21:20:07,53,77,1,4681
62,2020-02-19,22:41:16,17,50,1,4682
97,2017-05-31,11:35:11,37,38,1,4683
85,2017-12-02,11:52:38,56,48,1,4684
79,2017-02-05,23:35:30,10,43,1,4685
100,2020-11-29,09:17:02,16,67,1,4686
78,2018-01-02,12:24:07,16,80,1,4687
25,2018-10-19,13:58:19,27,35,1,4688
97,2020-10-09,11:36:43,20,76,1,4689
67,2017-10-25,15:59:27,14,91,1,4690
7,2020-06-11,12:42:41,56,10,1,4691
27,2017-08-07,08:00:24,54,52,1,4692
30,2019-10-26,01:43:48,51,27,1,4693
60,2020-09-16,15:10:29,10,10,1,4694
71,2020-06-23,04:14:49,43,12,1,4695
20,2016-12-19,17:37:29,53,37,1,4696
74,2018-11-07,01:09:09,13,90,1,4697
24,2020-04-17,17:15:09,24,33,1,4698
62,2020-03-31,05:24:06,51,51,1,4699
26,2020-02-24,22:27:39,36,18,1,4700
99,2020-03-08,23:57:46,28,54,1,4701
93,2019-11-21,18:44:37,24,19,1,4702
93,2020-03-07,10:06:33,45,100,1,4703
59,2018-07-25,03:32:09,44,100,1,4704
44,2020-07-04,01:53:30,14,79,1,4705
76,2018-01-16,08:02:02,47,17,1,4706
20,2019-05-15,05:47:12,36,22,1,4707
66,2016-07-29,14:03:59,48,17,1,4708
91,2020-12-20,07:49:51,16,95,1,4709
48,2017-03-18,16:21:42,34,33,1,4710
88,2018-04-23,09:49:09,19,31,1,4711
69,2020-09-30,02:26:25,60,82,1,4712
27,2019-08-19,15:29:03,35,54,1,4713
24,2016-11-23,14:39:49,58,11,1,4714
15,2019-12-20,05:10:13,28,17,1,4715
100,2017-11-05,15:32:25,49,82,1,4716
27,2017-05-24,19:39:04,30,86,1,4717
1,2020-05-31,08:52:07,34,51,1,4718
96,2020-05-11,13:30:34,53,76,1,4719
83,2017-03-24,22:51:07,22,42,1,4720
15,2017-04-15,08:42:30,33,90,1,4721
67,2020-04-29,23:48:16,12,60,1,4722
83,2018-05-22,23:36:50,59,32,1,4723
7,2020-10-13,04:00:18,19,36,1,4724
36,2017-02-24,11:03:00,25,34,1,4725
45,2016-11-30,04:03:49,39,89,1,4726
87,2020-11-16,05:53:50,23,25,1,4727
8,2016-07-12,02:31:00,47,69,1,4728
6,2019-02-11,03:07:15,42,58,1,4729
2,2016-07-21,12:40:13,22,92,1,4730
89,2018-05-04,17:32:42,46,11,1,4731
3,2021-03-30,06:03:13,13,79,1,4732
53,2016-05-17,13:27:16,52,24,1,4733
55,2017-04-09,01:38:28,59,51,1,4734
65,2021-01-24,08:52:16,28,83,1,4735
14,2017-10-13,03:53:04,41,38,1,4736
22,2018-08-03,18:51:16,20,29,1,4737
75,2021-03-24,09:48:32,47,43,1,4738
20,2017-12-19,02:30:15,23,68,1,4739
57,2018-05-05,16:51:37,51,98,1,4740
50,2020-10-19,16:10:14,39,42,1,4741
82,2019-08-11,05:56:16,21,13,1,4742
86,2016-12-04,17:11:57,56,98,1,4743
46,2017-08-28,16:51:21,43,87,1,4744
3,2020-09-14,00:58:56,19,25,1,4745
36,2018-10-10,15:36:31,34,16,1,4746
62,2016-08-30,20:33:12,52,45,1,4747
12,2020-10-14,12:58:52,36,38,1,4748
83,2017-03-20,20:09:18,26,21,1,4749
72,2021-04-15,14:29:17,55,26,1,4750
19,2019-10-08,08:12:45,50,40,1,4751
47,2019-09-26,00:53:53,42,54,1,4752
10,2019-04-13,12:40:52,51,18,1,4753
89,2018-02-28,17:43:32,24,65,1,4754
61,2019-01-25,13:39:15,36,35,1,4755
86,2020-07-23,03:40:51,43,67,1,4756
7,2018-01-12,22:34:43,20,61,1,4757
31,2017-01-01,16:38:36,45,56,1,4758
33,2019-10-25,23:04:49,30,34,1,4759
32,2020-01-20,12:45:01,34,46,1,4760
1,2020-02-13,15:12:13,37,52,1,4761
20,2019-06-25,10:16:30,28,65,1,4762
77,2016-05-12,13:27:40,29,56,1,4763
97,2018-03-07,16:02:09,54,48,1,4764
11,2018-02-17,06:30:16,46,71,1,4765
27,2021-03-03,12:20:29,16,70,1,4766
41,2017-02-09,12:35:07,56,81,1,4767
75,2017-05-20,14:02:03,23,33,1,4768
3,2016-11-01,17:36:55,28,56,1,4769
80,2018-02-08,12:27:20,36,88,1,4770
36,2020-08-09,23:38:52,25,65,1,4771
12,2018-07-07,22:39:55,50,91,1,4772
80,2017-02-22,06:40:39,30,19,1,4773
46,2018-08-18,11:43:20,20,54,1,4774
94,2018-07-07,19:56:30,23,35,1,4775
87,2020-06-10,03:49:57,37,28,1,4776
63,2018-11-07,16:34:25,19,11,1,4777
12,2017-03-12,08:14:05,40,11,1,4778
24,2020-12-20,21:35:51,18,76,1,4779
63,2020-12-24,03:58:13,51,24,1,4780
2,2017-10-12,23:46:14,31,63,1,4781
37,2018-07-25,17:08:28,50,25,1,4782
87,2020-12-20,10:02:21,39,69,1,4783
97,2017-11-16,11:25:52,20,39,1,4784
74,2017-07-28,02:04:40,55,15,1,4785
38,2017-07-16,06:01:33,18,69,1,4786
37,2016-07-18,07:18:16,49,11,1,4787
98,2016-11-29,06:55:40,35,24,1,4788
78,2017-01-05,22:37:18,27,69,1,4789
31,2019-06-11,07:49:24,28,57,1,4790
89,2020-10-19,07:35:24,11,12,1,4791
32,2017-07-06,12:40:15,56,94,1,4792
43,2020-11-19,12:29:06,12,78,1,4793
100,2020-05-27,13:03:14,54,20,1,4794
86,2019-12-19,10:56:31,54,37,1,4795
4,2019-03-08,16:05:32,44,86,1,4796
92,2020-02-24,10:08:12,16,85,1,4797
18,2018-03-06,05:31:09,39,27,1,4798
58,2020-11-19,20:07:54,27,77,1,4799
8,2016-07-19,16:00:17,44,11,1,4800
76,2021-01-21,01:55:32,12,25,1,4801
45,2017-07-26,05:51:17,13,53,1,4802
10,2020-01-17,18:33:18,36,44,1,4803
33,2021-04-06,13:33:03,36,59,1,4804
19,2020-12-07,03:16:56,59,25,1,4805
89,2020-12-28,05:04:00,11,76,1,4806
3,2016-10-06,14:34:11,24,93,1,4807
15,2016-07-14,05:21:29,42,56,1,4808
24,2020-05-15,00:31:55,45,53,1,4809
68,2019-06-20,16:21:52,31,29,1,4810
39,2018-01-14,03:20:44,25,100,1,4811
18,2021-02-16,05:45:49,17,82,1,4812
41,2020-07-14,14:53:51,49,38,1,4813
88,2020-01-04,09:36:58,37,93,1,4814
29,2019-06-29,08:48:38,39,15,1,4815
68,2017-04-28,03:19:59,40,19,1,4816
95,2018-05-29,17:26:22,47,83,1,4817
90,2018-05-05,17:40:27,14,47,1,4818
26,2020-04-02,18:21:55,17,53,1,4819
18,2017-12-07,05:15:19,13,38,1,4820
26,2017-04-15,07:34:21,34,36,1,4821
68,2020-04-10,12:17:41,42,74,1,4822
67,2016-04-30,21:18:16,29,47,1,4823
72,2021-02-24,19:18:12,50,17,1,4824
21,2020-03-28,00:06:25,52,45,1,4825
12,2016-08-21,03:49:03,34,51,1,4826
95,2017-01-31,22:30:51,43,13,1,4827
24,2018-10-26,06:43:36,18,100,1,4828
60,2020-06-03,07:24:02,40,29,1,4829
97,2017-04-09,10:25:24,41,11,1,4830
9,2018-08-11,12:38:43,23,13,1,4831
99,2016-10-21,04:04:01,39,63,1,4832
71,2020-06-06,23:45:17,56,11,1,4833
80,2017-09-18,23:21:09,59,89,1,4834
26,2016-10-04,02:33:58,41,95,1,4835
70,2018-01-20,15:18:13,55,30,1,4836
13,2016-11-10,10:00:59,17,67,1,4837
24,2017-04-10,03:16:06,22,53,1,4838
27,2018-12-09,11:09:32,13,38,1,4839
75,2020-01-01,23:31:09,23,37,1,4840
98,2017-10-05,04:16:57,48,55,1,4841
34,2020-07-20,13:11:22,26,86,1,4842
25,2017-03-28,23:16:47,33,63,1,4843
24,2018-12-07,23:14:16,54,73,1,4844
20,2018-12-18,01:33:20,40,19,1,4845
4,2019-08-31,14:57:59,48,45,1,4846
64,2018-11-04,11:47:43,35,83,1,4847
98,2016-07-11,07:27:01,44,48,1,4848
14,2016-12-16,15:50:21,15,18,1,4849
17,2018-09-06,00:47:01,18,34,1,4850
13,2020-11-08,19:32:07,47,44,1,4851
68,2018-10-17,22:34:58,54,82,1,4852
87,2020-03-23,21:51:11,13,23,1,4853
37,2017-01-04,16:48:03,45,41,1,4854
26,2018-05-09,11:47:00,59,31,1,4855
68,2020-02-20,14:52:06,49,15,1,4856
87,2017-05-08,16:59:54,28,48,1,4857
97,2017-01-17,17:20:11,37,25,1,4858
35,2017-05-19,17:14:12,50,83,1,4859
40,2020-11-27,10:17:53,27,96,1,4860
12,2019-03-08,22:18:02,18,65,1,4861
42,2017-06-06,09:08:20,39,61,1,4862
10,2016-07-28,10:35:43,13,65,1,4863
78,2020-05-05,15:27:11,32,83,1,4864
75,2018-01-13,18:53:24,43,81,1,4865
1,2016-12-21,14:24:28,37,67,1,4866
36,2019-06-16,03:05:14,32,96,1,4867
68,2020-04-26,19:42:09,30,46,1,4868
100,2019-06-18,15:28:30,26,50,1,4869
30,2021-03-29,20:34:41,36,38,1,4870
28,2021-02-02,16:14:22,58,23,1,4871
2,2017-10-23,06:45:50,29,27,1,4872
35,2017-03-12,12:24:01,52,54,1,4873
95,2020-08-14,21:10:41,43,27,1,4874
96,2020-11-13,10:05:51,42,60,1,4875
70,2018-07-29,03:15:08,58,66,1,4876
80,2017-08-25,09:27:43,49,17,1,4877
14,2016-11-27,02:45:13,30,43,1,4878
5,2016-09-10,16:21:03,17,10,1,4879
75,2019-09-20,14:09:44,51,26,1,4880
91,2017-02-26,09:05:27,48,43,1,4881
7,2016-10-11,19:02:53,23,76,1,4882
42,2020-04-04,01:45:27,46,79,1,4883
93,2018-11-30,17:14:31,25,25,1,4884
49,2017-03-30,14:15:46,35,56,1,4885
84,2019-04-24,09:32:34,42,50,1,4886
60,2018-11-26,05:00:38,29,82,1,4887
37,2016-12-18,04:43:49,23,25,1,4888
67,2017-10-15,14:05:23,41,74,1,4889
46,2017-07-12,10:38:17,39,65,1,4890
39,2017-05-08,20:27:39,52,24,1,4891
85,2019-08-11,01:35:50,12,50,1,4892
3,2019-11-17,22:01:38,56,80,1,4893
16,2016-10-01,10:30:45,60,13,1,4894
97,2020-05-06,01:24:51,35,68,1,4895
31,2018-06-27,23:04:31,35,50,1,4896
39,2020-09-24,06:45:52,52,72,1,4897
43,2019-05-29,21:24:15,44,53,1,4898
25,2020-04-04,01:07:23,33,57,1,4899
63,2018-12-24,09:51:03,19,18,1,4900
48,2019-07-06,09:04:13,22,65,1,4901
73,2018-05-10,19:04:01,36,11,1,4902
81,2016-11-01,22:52:08,52,72,1,4903
75,2020-06-25,09:17:31,27,95,1,4904
78,2016-12-20,19:49:20,44,10,1,4905
1,2021-02-05,05:48:18,11,19,1,4906
9,2018-12-29,18:19:33,11,43,1,4907
63,2018-11-20,12:37:27,45,80,1,4908
52,2020-11-11,13:57:33,37,87,1,4909
34,2017-04-22,14:28:18,43,74,1,4910
33,2016-06-11,04:18:37,39,99,1,4911
31,2017-01-18,17:17:14,23,67,1,4912
66,2018-12-23,06:33:44,59,66,1,4913
56,2020-10-07,07:52:15,59,46,1,4914
60,2020-11-13,20:55:59,56,30,1,4915
52,2017-08-18,17:22:18,11,51,1,4916
72,2019-05-15,20:25:25,11,98,1,4917
4,2016-10-08,15:10:33,28,11,1,4918
68,2016-08-14,07:35:55,58,67,1,4919
42,2016-10-24,17:00:26,29,64,1,4920
38,2020-01-21,15:08:09,32,95,1,4921
14,2018-02-24,07:27:51,47,20,1,4922
21,2017-01-07,20:49:59,19,12,1,4923
22,2019-09-12,10:32:06,21,39,1,4924
74,2017-09-11,12:18:53,27,52,1,4925
64,2017-10-30,07:01:39,13,41,1,4926
19,2017-08-21,15:11:16,41,70,1,4927
38,2021-03-10,02:09:42,16,53,1,4928
73,2018-03-31,02:02:29,53,83,1,4929
94,2017-10-12,09:49:22,25,24,1,4930
24,2018-07-24,08:29:10,57,37,1,4931
75,2019-10-12,06:14:58,48,77,1,4932
31,2020-09-01,04:56:10,12,96,1,4933
40,2020-08-30,19:14:51,55,89,1,4934
8,2019-01-10,09:46:34,36,81,1,4935
51,2018-09-30,04:42:07,56,85,1,4936
66,2016-07-15,21:30:23,46,38,1,4937
90,2019-07-03,04:21:36,59,51,1,4938
67,2017-09-18,22:29:50,42,78,1,4939
98,2018-02-04,14:17:24,58,18,1,4940
75,2017-07-23,13:58:30,30,60,1,4941
3,2018-09-12,07:51:24,12,90,1,4942
16,2020-06-19,10:22:56,46,29,1,4943
8,2021-02-11,17:04:03,41,85,1,4944
67,2018-05-02,11:29:37,40,30,1,4945
25,2017-07-17,12:06:04,12,20,1,4946
34,2020-09-30,15:07:23,28,48,1,4947
9,2020-11-17,05:58:06,29,14,1,4948
96,2020-06-15,03:34:09,38,88,1,4949
25,2018-05-20,02:26:25,47,70,1,4950
4,2019-10-27,22:40:21,16,66,1,4951
85,2018-09-29,22:24:58,35,17,1,4952
33,2017-03-22,04:51:28,37,59,1,4953
81,2018-03-19,21:28:07,43,62,1,4954
67,2020-12-25,13:19:24,28,71,1,4955
64,2017-12-02,12:02:52,30,96,1,4956
40,2019-04-24,13:14:34,24,86,1,4957
26,2019-12-22,00:05:02,47,37,1,4958
49,2021-03-22,02:50:47,12,98,1,4959
8,2016-12-08,17:03:22,45,63,1,4960
26,2016-12-28,10:48:11,23,78,1,4961
35,2020-12-17,17:11:10,13,44,1,4962
18,2017-08-23,03:40:50,16,78,1,4963
18,2018-10-21,18:47:30,51,48,1,4964
66,2017-12-08,20:16:00,15,43,1,4965
46,2019-10-18,13:10:02,58,89,1,4966
55,2020-09-03,05:01:53,53,10,1,4967
52,2018-09-21,19:02:03,22,63,1,4968
71,2017-06-06,12:04:53,33,70,1,4969
52,2020-09-14,01:37:06,19,43,1,4970
63,2021-01-27,03:21:58,10,92,1,4971
55,2017-12-24,18:10:33,49,92,1,4972
21,2019-02-17,12:35:37,16,41,1,4973
91,2019-09-07,00:04:04,60,78,1,4974
94,2021-01-31,14:43:10,11,20,1,4975
21,2018-01-17,19:16:42,15,85,1,4976
48,2018-11-03,03:06:58,37,66,1,4977
49,2016-08-13,23:29:32,13,88,1,4978
26,2017-08-23,16:44:36,24,95,1,4979
62,2018-03-15,20:40:35,45,29,1,4980
69,2018-02-18,01:24:50,49,78,1,4981
73,2019-12-24,12:40:16,33,62,1,4982
59,2017-03-12,08:15:23,27,96,1,4983
25,2016-07-06,15:44:29,20,20,1,4984
43,2019-09-20,18:21:10,48,29,1,4985
28,2019-06-17,12:34:34,22,42,1,4986
93,2020-07-27,07:24:51,52,30,1,4987
76,2016-07-15,18:39:47,48,55,1,4988
36,2016-08-26,13:35:05,14,15,1,4989
5,2016-08-24,16:41:42,27,23,1,4990
8,2016-08-01,08:55:32,57,48,1,4991
51,2018-10-10,21:29:19,48,79,1,4992
8,2018-06-17,07:57:09,45,19,1,4993
45,2019-12-20,21:40:54,27,38,1,4994
66,2021-03-13,07:19:00,11,26,1,4995
54,2020-06-26,00:46:25,11,38,1,4996
29,2018-09-01,15:57:16,38,31,1,4997
48,2018-05-25,23:14:25,53,99,1,4998
56,2019-11-15,05:59:52,56,72,1,4999
98,2016-08-07,10:35:46,53,89,1,5000
67,2019-05-07,09:48:53,20,92,1,5001
11,2020-03-10,12:59:34,40,94,1,5002
94,2019-01-06,11:27:15,23,52,1,5003
57,2019-03-14,22:43:11,52,54,1,5004
79,2016-04-23,15:42:33,29,46,1,5005
19,2018-07-11,23:12:38,37,13,1,5006
34,2016-12-27,03:16:38,59,20,1,5007
86,2019-08-31,15:32:45,51,35,1,5008
92,2021-03-15,15:24:31,20,32,1,5009
54,2020-03-02,13:59:09,57,63,1,5010
83,2020-04-03,07:53:31,11,93,1,5011
51,2018-07-05,12:09:17,30,38,1,5012
23,2020-09-16,14:10:50,24,11,1,5013
40,2018-11-26,07:32:44,41,64,1,5014
48,2017-04-20,14:22:58,20,45,1,5015
40,2019-01-31,05:14:35,53,23,1,5016
64,2016-11-19,02:38:31,15,62,1,5017
72,2019-06-06,02:34:33,42,34,1,5018
92,2016-04-30,00:14:25,21,71,1,5019
64,2020-07-30,21:37:21,12,22,1,5020
36,2020-07-11,16:41:10,13,54,1,5021
68,2016-06-16,13:25:20,19,58,1,5022
90,2020-05-25,06:48:18,40,46,1,5023
83,2018-05-15,00:00:24,28,61,1,5024
88,2018-09-17,04:27:17,14,83,1,5025
90,2018-10-04,07:30:34,30,97,1,5026
88,2020-02-19,08:37:42,21,72,1,5027
70,2017-05-27,10:43:35,25,23,1,5028
78,2019-05-19,06:55:05,13,51,1,5029
53,2019-09-25,00:21:43,36,43,1,5030
11,2017-04-28,16:10:30,20,53,1,5031
35,2018-05-08,23:38:37,50,80,1,5032
69,2018-04-03,07:32:09,12,91,1,5033
99,2020-05-30,19:37:25,27,64,1,5034
78,2017-11-08,05:22:57,44,83,1,5035
14,2019-08-30,15:22:48,59,30,1,5036
22,2017-04-28,16:15:35,43,95,1,5037
12,2019-08-04,01:01:47,49,49,1,5038
20,2017-04-28,05:08:27,18,86,1,5039
85,2017-11-26,10:09:31,23,81,1,5040
60,2016-05-09,11:10:20,42,87,1,5041
57,2017-09-09,01:48:30,42,91,1,5042
26,2016-06-02,05:22:17,37,16,1,5043
83,2019-10-14,23:41:11,27,80,1,5044
42,2017-04-05,17:09:12,27,41,1,5045
46,2019-11-20,20:20:45,17,93,1,5046
99,2019-11-29,16:51:02,58,61,1,5047
1,2018-08-22,22:37:07,15,46,1,5048
99,2018-04-07,10:24:47,15,16,1,5049
86,2019-12-10,16:34:02,24,60,1,5050
77,2017-09-01,03:44:55,48,47,1,5051
53,2020-11-19,03:41:48,60,74,1,5052
27,2017-01-03,09:51:19,40,33,1,5053
31,2017-06-09,07:04:48,24,47,1,5054
97,2017-02-03,13:06:08,18,85,1,5055
12,2020-03-01,20:53:12,28,35,1,5056
3,2016-09-07,09:01:41,25,80,1,5057
88,2018-09-23,11:09:43,42,96,1,5058
44,2019-10-14,21:27:37,55,10,1,5059
78,2016-05-30,03:26:32,41,66,1,5060
60,2020-07-23,21:30:08,19,91,1,5061
75,2017-09-05,20:57:45,27,78,1,5062
35,2020-11-06,12:06:24,18,15,1,5063
48,2017-12-22,00:10:14,46,79,1,5064
16,2017-12-31,07:29:24,17,36,1,5065
3,2019-02-11,00:36:20,42,36,1,5066
11,2018-08-03,04:01:28,37,75,1,5067
11,2020-06-17,21:49:38,51,81,1,5068
77,2021-04-08,16:20:45,58,85,1,5069
97,2020-12-29,02:50:24,51,59,1,5070
90,2021-02-27,18:23:53,33,11,1,5071
66,2017-01-01,00:38:33,46,63,1,5072
15,2018-08-16,23:11:58,43,18,1,5073
8,2020-09-10,19:20:59,21,48,1,5074
76,2017-04-15,12:26:56,33,12,1,5075
65,2019-03-08,06:21:20,20,49,1,5076
88,2019-07-28,21:05:06,58,30,1,5077
60,2020-05-15,10:39:26,35,87,1,5078
45,2017-04-23,03:14:20,10,21,1,5079
46,2021-03-06,21:49:16,16,46,1,5080
1,2019-04-21,01:07:30,59,35,1,5081
4,2016-08-04,17:24:57,52,36,1,5082
6,2016-09-15,16:13:09,17,77,1,5083
75,2016-09-17,04:02:36,16,20,1,5084
65,2017-07-28,09:00:43,60,30,1,5085
85,2017-01-25,06:46:21,13,66,1,5086
79,2016-08-18,11:07:14,59,85,1,5087
46,2020-02-14,22:31:39,54,28,1,5088
29,2016-06-14,06:02:03,48,22,1,5089
94,2017-04-11,12:59:13,42,77,1,5090
53,2020-11-08,08:11:33,41,90,1,5091
48,2020-09-22,10:55:56,31,53,1,5092
81,2019-04-05,07:25:25,27,53,1,5093
82,2016-12-13,23:14:21,13,48,1,5094
89,2017-08-01,02:07:33,26,34,1,5095
6,2020-08-15,20:10:15,11,41,1,5096
34,2017-08-11,17:36:49,59,96,1,5097
70,2017-07-03,20:32:13,56,68,1,5098
93,2017-01-03,18:13:30,54,27,1,5099
73,2016-07-27,08:47:51,20,39,1,5100
57,2019-10-21,00:28:03,36,92,1,5101
13,2020-03-30,16:49:27,42,31,1,5102
97,2018-05-06,01:40:14,14,38,1,5103
61,2018-06-21,21:16:14,14,41,1,5104
67,2021-02-22,15:48:18,49,43,1,5105
94,2019-09-07,13:09:36,48,34,1,5106
