Runway,Slot_date,Slot_time,Possible_delay,Delay,FlightID,0
7,2021-03-09,16:51:55,41,78,4345,4345
25,2016-07-02,18:58:30,36,33,4346,4346
41,2020-04-08,02:15:46,19,83,4347,4347
72,2020-03-02,16:28:46,29,45,4348,4348
71,2019-03-03,00:43:22,48,66,4349,4349
29,2019-05-12,00:57:32,24,97,4350,4350
87,2020-09-17,08:04:32,45,26,4351,4351
100,2019-01-04,21:57:14,57,98,4352,4352
11,2019-11-20,02:27:59,53,62,4353,4353
18,2017-01-23,17:14:17,11,80,4354,4354
21,2020-08-09,19:49:54,38,27,4355,4355
10,2017-08-27,02:17:09,25,80,4356,4356
79,2019-02-06,01:30:32,32,22,4357,4357
14,2017-12-10,14:08:58,56,79,4358,4358
14,2020-09-24,09:50:35,57,76,4359,4359
12,2021-01-20,12:12:57,60,33,4360,4360
86,2017-09-07,21:38:15,37,51,4361,4361
88,2019-02-06,23:00:22,55,11,4362,4362
50,2017-07-04,01:55:33,55,15,4363,4363
45,2016-08-23,02:36:21,24,70,4364,4364
78,2018-12-04,05:09:15,57,26,4365,4365
16,2019-01-30,13:30:50,13,71,4366,4366
54,2017-08-29,02:01:50,34,76,4367,4367
10,2020-10-05,12:24:51,56,77,4368,4368
95,2020-10-21,11:56:37,36,56,4369,4369
58,2018-09-04,16:32:02,51,100,4370,4370
88,2019-07-21,19:45:01,40,32,4371,4371
8,2019-12-31,17:35:30,44,87,4372,4372
22,2017-02-26,00:57:19,30,39,4373,4373
45,2018-12-10,23:44:05,38,96,4374,4374
46,2020-08-06,01:35:56,53,45,4375,4375
68,2019-12-22,03:20:34,58,13,4376,4376
87,2020-03-05,01:24:16,34,79,4377,4377
89,2019-05-19,14:43:24,29,81,4378,4378
68,2017-07-18,18:18:02,48,83,4379,4379
20,2020-03-19,19:10:03,38,37,4380,4380
34,2020-01-15,10:26:21,35,23,4381,4381
31,2020-06-10,08:58:55,53,20,4382,4382
70,2020-01-23,04:24:30,34,31,4383,4383
21,2017-09-22,08:04:38,46,51,4384,4384
34,2017-02-15,03:34:01,39,11,4385,4385
98,2021-04-18,07:56:08,60,57,4386,4386
17,2018-03-27,04:15:33,16,94,4387,4387
93,2019-11-23,04:56:04,51,57,4388,4388
71,2020-03-09,04:39:17,34,56,4389,4389
30,2016-06-17,16:28:18,15,13,4390,4390
38,2017-04-29,12:22:33,31,94,4391,4391
2,2019-11-15,08:59:54,13,89,4392,4392
42,2019-09-02,15:23:53,44,97,4393,4393
85,2016-11-01,20:05:19,42,62,4394,4394
86,2018-02-23,17:18:08,44,77,4395,4395
32,2017-09-26,00:51:20,56,18,4396,4396
17,2018-11-19,18:31:42,47,74,4397,4397
67,2019-11-08,18:19:37,24,62,4398,4398
73,2020-05-14,17:23:27,42,58,4399,4399
31,2020-03-31,23:10:56,17,15,4400,4400
23,2020-06-20,05:13:45,58,85,4401,4401
87,2016-06-28,01:08:47,36,49,4402,4402
69,2019-09-06,19:31:18,13,14,4403,4403
1,2017-04-08,11:39:47,57,68,4404,4404
70,2020-09-12,05:08:35,28,89,4405,4405
47,2017-05-16,19:02:34,36,49,4406,4406
1,2017-08-28,07:48:00,15,30,4407,4407
18,2020-07-05,03:22:22,32,64,4408,4408
54,2020-06-12,00:12:57,59,57,4409,4409
67,2019-10-23,18:17:37,49,63,4410,4410
19,2020-01-12,14:58:03,28,71,4411,4411
40,2020-08-18,13:33:23,25,95,4412,4412
24,2019-03-18,18:50:33,52,95,4413,4413
11,2018-08-05,11:19:59,22,25,4414,4414
32,2019-02-21,17:06:29,48,68,4415,4415
90,2018-06-18,12:37:52,49,24,4416,4416
89,2018-07-28,14:47:48,17,83,4417,4417
49,2020-01-05,20:39:11,25,77,4418,4418
53,2019-10-08,22:29:39,19,18,4419,4419
57,2019-06-09,21:55:23,44,59,4420,4420
48,2016-05-07,06:07:37,30,19,4421,4421
63,2017-12-09,22:51:42,26,85,4422,4422
55,2021-02-21,01:12:49,45,24,4423,4423
24,2021-01-25,11:56:41,45,11,4424,4424
76,2019-12-16,00:01:03,51,93,4425,4425
37,2017-02-17,22:33:50,46,100,4426,4426
25,2017-03-03,00:09:33,12,42,4427,4427
46,2016-12-15,12:12:25,41,92,4428,4428
42,2021-03-30,01:19:14,49,62,4429,4429
42,2019-01-12,12:04:47,50,47,4430,4430
3,2020-09-07,02:41:35,15,16,4431,4431
52,2017-03-09,21:09:03,46,74,4432,4432
41,2017-12-10,02:30:15,12,92,4433,4433
77,2018-01-10,05:42:40,53,45,4434,4434
94,2020-12-25,09:19:10,26,15,4435,4435
43,2019-12-28,02:00:32,44,56,4436,4436
26,2020-03-19,13:06:32,32,19,4437,4437
55,2020-02-22,05:34:45,45,65,4438,4438
23,2016-12-02,04:27:53,15,86,4439,4439
10,2017-03-22,02:50:57,50,58,4440,4440
25,2018-04-19,10:26:49,44,50,4441,4441
47,2016-07-18,02:27:47,43,87,4442,4442
5,2018-12-07,06:20:14,56,83,4443,4443
29,2017-01-01,06:03:49,42,41,4444,4444
73,2018-03-06,10:19:03,31,19,4445,4445
36,2019-04-24,00:34:26,42,78,4446,4446
63,2018-08-22,05:25:48,25,78,4447,4447
72,2016-06-14,18:37:49,28,39,4448,4448
6,2021-02-22,02:42:12,12,78,4449,4449
10,2017-08-06,14:36:32,39,53,4450,4450
68,2020-08-26,15:32:13,44,60,4451,4451
62,2017-07-09,00:11:36,17,55,4452,4452
78,2021-01-11,23:12:00,15,18,4453,4453
94,2017-07-12,20:26:31,37,11,4454,4454
35,2020-09-28,14:37:45,42,18,4455,4455
63,2019-06-14,11:09:17,12,95,4456,4456
56,2019-02-08,01:30:39,25,79,4457,4457
97,2016-06-29,14:09:08,27,63,4458,4458
94,2020-03-01,17:53:23,40,94,4459,4459
88,2017-02-28,16:42:11,55,66,4460,4460
13,2016-12-27,12:49:32,48,31,4461,4461
36,2020-08-10,14:25:12,44,24,4462,4462
85,2017-06-04,15:43:15,51,30,4463,4463
51,2020-04-20,17:02:40,35,57,4464,4464
69,2017-02-05,01:19:57,59,32,4465,4465
87,2016-06-15,11:53:07,58,46,4466,4466
74,2020-04-07,10:50:55,12,44,4467,4467
88,2019-07-27,03:02:06,46,20,4468,4468
45,2017-01-12,01:53:43,56,79,4469,4469
34,2020-11-24,10:52:58,17,46,4470,4470
42,2016-11-12,23:34:25,10,93,4471,4471
96,2021-02-01,06:04:07,14,42,4472,4472
46,2020-07-26,00:26:54,43,60,4473,4473
46,2020-03-14,09:39:35,34,71,4474,4474
51,2016-07-19,10:56:34,57,38,4475,4475
39,2016-09-19,22:36:02,43,45,4476,4476
54,2016-06-17,06:12:17,14,75,4477,4477
82,2018-10-16,09:59:15,50,51,4478,4478
71,2019-04-28,23:26:08,51,17,4479,4479
26,2019-06-12,08:21:14,32,96,4480,4480
79,2016-05-27,05:28:10,15,43,4481,4481
75,2019-06-24,17:19:21,26,93,4482,4482
96,2016-07-18,22:41:29,10,36,4483,4483
1,2019-11-23,02:20:16,19,63,4484,4484
16,2020-12-06,03:58:19,40,45,4485,4485
77,2019-12-17,18:50:08,34,52,4486,4486
97,2016-11-15,19:02:43,48,22,4487,4487
64,2020-02-21,20:55:16,13,33,4488,4488
21,2017-08-19,21:10:45,43,60,4489,4489
40,2018-02-25,20:39:14,37,19,4490,4490
26,2021-04-13,08:47:40,32,16,4491,4491
93,2021-03-30,17:01:53,50,41,4492,4492
62,2018-10-28,23:23:33,56,50,4493,4493
58,2020-01-07,11:16:04,22,68,4494,4494
34,2019-12-21,18:01:11,60,27,4495,4495
59,2016-10-13,06:41:35,59,94,4496,4496
97,2019-10-19,20:27:56,48,70,4497,4497
30,2019-04-18,06:12:23,31,46,4498,4498
68,2020-11-18,22:02:12,11,97,4499,4499
49,2018-04-23,09:52:28,37,61,4500,4500
79,2017-07-14,01:27:11,28,20,4501,4501
73,2020-04-01,16:57:13,21,58,4502,4502
53,2016-05-19,13:42:29,39,43,4503,4503
34,2020-12-17,04:19:42,35,36,4504,4504
87,2017-06-30,10:36:50,29,77,4505,4505
40,2017-08-28,14:01:58,59,60,4506,4506
83,2018-06-10,13:55:21,55,81,4507,4507
93,2017-11-01,16:45:22,40,23,4508,4508
11,2020-06-30,16:29:58,26,90,4509,4509
67,2020-03-14,21:03:01,43,18,4510,4510
49,2016-04-24,05:38:07,57,21,4511,4511
64,2017-07-22,07:13:24,24,85,4512,4512
52,2018-04-29,06:56:02,51,52,4513,4513
43,2017-04-20,03:34:29,31,53,4514,4514
53,2018-11-30,14:57:22,28,86,4515,4515
75,2021-04-04,18:28:28,25,100,4516,4516
11,2020-08-23,12:26:26,37,42,4517,4517
56,2018-04-14,17:18:47,24,10,4518,4518
54,2017-12-25,18:02:11,27,84,4519,4519
75,2018-08-16,07:29:05,29,45,4520,4520
39,2019-04-20,02:06:49,44,20,4521,4521
86,2019-03-29,18:49:28,23,19,4522,4522
68,2017-07-08,13:26:30,33,20,4523,4523
43,2019-11-17,20:43:47,13,96,4524,4524
62,2018-04-22,07:45:57,51,25,4525,4525
52,2018-07-27,20:47:15,16,99,4526,4526
43,2018-06-28,22:38:14,44,89,4527,4527
7,2017-09-12,08:26:58,47,25,4528,4528
53,2019-03-21,15:10:41,49,22,4529,4529
41,2016-09-02,05:31:47,55,76,4530,4530
88,2018-08-31,23:29:15,16,44,4531,4531
35,2020-10-12,21:02:39,21,62,4532,4532
47,2018-09-22,02:32:38,57,76,4533,4533
88,2020-06-27,22:09:51,47,22,4534,4534
89,2017-07-24,05:22:58,22,82,4535,4535
22,2020-11-29,15:12:18,19,71,4536,4536
58,2018-11-02,02:35:03,11,52,4537,4537
96,2018-09-17,01:02:52,27,48,4538,4538
8,2017-10-19,16:21:51,45,61,4539,4539
12,2018-12-24,23:39:50,46,78,4540,4540
95,2020-05-04,03:31:08,49,73,4541,4541
100,2020-06-30,15:56:26,46,14,4542,4542
7,2020-03-15,17:47:58,35,28,4543,4543
70,2016-10-21,05:34:04,27,88,4544,4544
75,2016-10-06,13:44:59,13,48,4545,4545
88,2019-03-11,11:37:50,17,94,4546,4546
22,2019-06-11,19:13:46,12,51,4547,4547
35,2016-09-17,01:55:10,27,34,4548,4548
36,2017-03-27,02:30:24,35,58,4549,4549
11,2018-06-12,09:35:42,25,10,4550,4550
73,2019-08-25,09:48:34,31,83,4551,4551
62,2016-05-30,13:54:44,28,35,4552,4552
17,2017-03-20,04:18:09,39,28,4553,4553
55,2019-05-05,23:23:25,38,45,4554,4554
55,2019-02-16,14:12:36,44,47,4555,4555
92,2019-07-03,10:28:28,34,75,4556,4556
81,2019-11-04,08:42:03,28,15,4557,4557
38,2019-04-08,15:53:09,48,28,4558,4558
56,2019-01-26,03:44:37,24,64,4559,4559
2,2017-11-15,05:38:59,26,82,4560,4560
78,2020-08-19,03:12:04,50,64,4561,4561
62,2020-06-24,12:29:25,16,39,4562,4562
91,2018-03-18,14:04:47,20,41,4563,4563
66,2016-11-15,14:22:50,39,71,4564,4564
42,2020-10-05,04:16:01,26,64,4565,4565
89,2020-06-07,03:11:21,24,90,4566,4566
21,2019-12-29,11:47:56,14,10,4567,4567
84,2018-02-10,09:33:18,44,46,4568,4568
16,2017-09-04,00:04:04,13,99,4569,4569
69,2016-08-21,13:44:46,22,72,4570,4570
15,2019-07-03,01:04:46,54,80,4571,4571
61,2017-02-21,00:59:59,33,49,4572,4572
29,2021-02-15,14:53:21,45,97,4573,4573
27,2019-08-18,13:47:19,54,28,4574,4574
48,2018-08-11,19:48:01,36,30,4575,4575
51,2017-07-31,08:15:03,24,32,4576,4576
8,2020-03-28,12:49:56,43,42,4577,4577
82,2020-10-12,11:34:02,40,35,4578,4578
39,2017-10-21,23:29:25,34,82,4579,4579
89,2020-08-29,18:35:29,46,71,4580,4580
62,2016-09-26,21:19:26,36,30,4581,4581
14,2017-03-01,02:35:45,41,65,4582,4582
71,2016-08-31,19:08:30,26,94,4583,4583
84,2018-11-17,09:07:09,53,18,4584,4584
78,2021-01-13,19:30:05,35,26,4585,4585
42,2016-12-04,09:37:05,45,68,4586,4586
46,2020-03-29,04:56:21,54,24,4587,4587
52,2018-07-13,13:30:31,21,21,4588,4588
4,2018-01-15,11:50:52,57,17,4589,4589
64,2016-08-03,18:55:43,58,46,4590,4590
6,2020-01-16,17:51:15,40,31,4591,4591
14,2017-03-08,18:59:13,60,41,4592,4592
18,2018-05-06,14:15:31,20,87,4593,4593
38,2020-03-15,04:06:09,49,83,4594,4594
13,2019-04-09,05:36:51,14,33,4595,4595
88,2021-03-12,00:28:00,45,62,4596,4596
17,2018-02-16,16:10:16,29,50,4597,4597
9,2020-05-03,18:21:01,12,73,4598,4598
95,2020-06-30,05:12:18,58,17,4599,4599
71,2017-09-17,12:52:40,13,47,4600,4600
46,2020-12-01,20:20:05,12,42,4601,4601
73,2021-01-21,13:19:36,49,98,4602,4602
80,2017-06-21,20:17:04,29,75,4603,4603
7,2020-03-11,01:17:11,21,72,4604,4604
70,2019-06-08,22:12:52,34,73,4605,4605
35,2020-10-27,09:24:06,19,17,4606,4606
60,2019-10-08,07:21:50,43,91,4607,4607
38,2020-08-01,05:40:47,40,40,4608,4608
33,2018-02-12,03:45:08,44,47,4609,4609
41,2019-12-23,17:29:35,36,29,4610,4610
10,2020-01-18,20:02:45,52,74,4611,4611
44,2019-11-26,04:02:35,14,36,4612,4612
8,2016-07-29,06:33:11,19,98,4613,4613
74,2017-12-24,00:06:17,43,90,4614,4614
71,2018-10-25,14:08:02,14,21,4615,4615
88,2019-02-18,00:40:24,55,80,4616,4616
85,2020-05-22,19:34:45,29,79,4617,4617
76,2020-04-01,00:12:22,57,44,4618,4618
45,2019-09-01,21:47:23,52,97,4619,4619
26,2016-10-01,17:05:26,53,58,4620,4620
83,2019-02-22,19:46:43,57,79,4621,4621
60,2020-06-14,02:00:30,25,59,4622,4622
34,2020-04-09,03:29:56,25,11,4623,4623
6,2016-06-07,07:31:51,12,61,4624,4624
43,2019-10-10,13:32:27,26,52,4625,4625
68,2019-07-12,17:31:37,26,69,4626,4626
55,2016-06-23,05:46:51,32,23,4627,4627
90,2017-08-07,05:41:39,12,92,4628,4628
67,2018-05-28,22:49:27,27,62,4629,4629
42,2017-05-08,13:01:33,21,90,4630,4630
17,2017-06-17,04:37:07,34,67,4631,4631
54,2020-03-03,22:27:18,38,56,4632,4632
73,2017-04-17,16:15:10,43,26,4633,4633
10,2017-10-16,21:00:31,34,84,4634,4634
46,2016-12-10,15:53:42,56,53,4635,4635
6,2020-03-28,19:33:27,32,92,4636,4636
61,2018-09-30,01:59:22,41,53,4637,4637
64,2020-10-07,20:07:34,46,88,4638,4638
2,2021-04-22,03:26:16,19,38,4639,4639
8,2018-03-27,10:04:06,28,72,4640,4640
29,2016-08-13,13:12:25,58,86,4641,4641
84,2016-06-30,00:10:56,15,82,4642,4642
36,2020-01-20,12:20:20,59,68,4643,4643
58,2017-09-17,16:16:43,56,24,4644,4644
16,2020-10-11,12:13:08,39,89,4645,4645
62,2020-05-03,13:41:03,30,33,4646,4646
10,2019-10-27,15:53:22,10,21,4647,4647
39,2020-03-10,04:31:04,31,68,4648,4648
70,2017-11-13,03:28:26,58,28,4649,4649
39,2017-01-30,10:52:28,59,47,4650,4650
46,2018-04-14,17:33:20,20,39,4651,4651
71,2017-02-01,23:39:41,14,52,4652,4652
25,2017-07-25,21:27:24,41,83,4653,4653
35,2019-07-01,23:42:55,43,73,4654,4654
80,2016-10-08,04:43:56,22,74,4655,4655
26,2018-05-26,12:43:23,30,39,4656,4656
24,2019-11-14,20:06:02,18,40,4657,4657
71,2019-07-19,02:11:31,47,61,4658,4658
9,2018-02-11,23:19:51,45,77,4659,4659
14,2020-08-11,19:08:03,54,78,4660,4660
42,2020-04-08,09:39:00,34,53,4661,4661
27,2019-07-11,06:45:15,30,86,4662,4662
44,2019-02-28,01:47:33,14,54,4663,4663
94,2020-10-13,06:15:35,11,40,4664,4664
71,2019-03-20,18:02:04,59,16,4665,4665
63,2018-09-13,02:54:53,19,89,4666,4666
63,2020-11-10,10:02:33,14,61,4667,4667
56,2021-01-28,20:43:23,45,63,4668,4668
28,2019-10-27,10:42:49,57,47,4669,4669
14,2018-12-11,19:50:19,56,78,4670,4670
48,2018-01-05,12:29:19,35,71,4671,4671
63,2017-09-21,12:39:42,31,21,4672,4672
35,2020-07-05,13:27:50,13,36,4673,4673
12,2017-10-13,12:04:54,22,66,4674,4674
13,2020-04-22,19:59:19,19,11,4675,4675
2,2019-08-25,02:26:53,48,31,4676,4676
97,2021-01-14,06:08:03,45,91,4677,4677
14,2020-10-31,02:56:08,53,48,4678,4678
70,2017-11-24,07:38:58,32,49,4679,4679
99,2018-06-14,04:27:23,57,61,4680,4680
99,2019-11-02,04:49:11,54,86,4681,4681
63,2019-11-17,09:41:15,56,36,4682,4682
40,2016-05-19,14:15:06,12,74,4683,4683
90,2019-04-28,10:03:02,46,64,4684,4684
40,2018-02-23,14:58:41,40,41,4685,4685
23,2019-02-15,04:44:04,14,99,4686,4686
30,2018-05-08,08:10:18,59,20,4687,4687
27,2020-03-27,21:25:23,58,17,4688,4688
27,2016-08-02,02:00:15,56,72,4689,4689
31,2019-08-14,13:51:57,36,34,4690,4690
10,2018-01-31,23:34:41,56,24,4691,4691
23,2019-04-08,07:26:16,31,35,4692,4692
21,2020-12-28,07:36:10,27,65,4693,4693
72,2020-08-01,02:37:19,28,11,4694,4694
92,2017-11-30,17:53:19,13,62,4695,4695
44,2019-11-23,09:28:19,56,47,4696,4696
29,2018-01-20,15:21:41,29,87,4697,4697
91,2017-01-24,07:30:34,39,65,4698,4698
42,2020-03-12,07:25:43,27,43,4699,4699
28,2020-10-08,21:33:08,39,68,4700,4700
98,2020-12-05,02:15:02,20,44,4701,4701
56,2020-07-25,13:41:19,43,63,4702,4702
28,2018-11-29,11:21:22,49,50,4703,4703
54,2017-03-22,00:51:20,41,74,4704,4704
50,2017-07-25,22:18:04,33,36,4705,4705
85,2019-06-29,11:28:53,43,32,4706,4706
82,2020-07-31,20:29:07,17,69,4707,4707
96,2017-07-02,10:17:09,34,50,4708,4708
72,2021-04-06,23:48:21,24,80,4709,4709
52,2018-06-19,15:08:26,51,14,4710,4710
100,2018-01-24,01:23:29,12,93,4711,4711
63,2019-12-07,19:45:08,25,25,4712,4712
9,2018-02-25,13:11:48,41,28,4713,4713
4,2020-10-16,04:10:32,35,19,4714,4714
31,2017-01-29,17:33:32,14,52,4715,4715
92,2016-05-07,22:01:41,28,40,4716,4716
68,2019-09-28,00:14:16,43,56,4717,4717
61,2017-03-27,11:59:00,26,83,4718,4718
37,2017-10-23,18:36:27,10,48,4719,4719
54,2018-01-24,03:04:03,56,72,4720,4720
10,2020-06-28,00:46:19,46,71,4721,4721
13,2016-10-28,08:47:36,32,67,4722,4722
26,2020-01-04,10:18:10,23,46,4723,4723
55,2018-04-28,04:14:12,37,15,4724,4724
26,2017-10-21,00:46:23,40,21,4725,4725
1,2017-02-08,18:04:54,22,27,4726,4726
44,2017-07-15,20:49:43,37,85,4727,4727
66,2018-12-15,06:27:33,52,53,4728,4728
2,2019-04-30,14:07:04,27,81,4729,4729
61,2020-06-09,10:21:19,30,55,4730,4730
8,2016-05-31,04:48:24,26,48,4731,4731
95,2021-01-01,17:26:21,12,20,4732,4732
68,2016-04-23,00:27:04,44,29,4733,4733
96,2020-07-08,18:09:49,34,32,4734,4734
60,2019-07-20,16:48:53,58,68,4735,4735
15,2019-04-26,04:15:47,11,16,4736,4736
62,2018-04-30,09:54:30,18,15,4737,4737
41,2016-11-04,18:39:01,37,65,4738,4738
7,2016-08-22,17:38:45,55,91,4739,4739
84,2019-03-23,20:40:12,56,100,4740,4740
97,2019-08-18,12:39:00,44,50,4741,4741
73,2019-06-02,19:18:21,21,37,4742,4742
83,2017-11-27,10:39:10,23,34,4743,4743
33,2017-08-31,09:13:56,32,33,4744,4744
41,2017-07-15,11:49:42,32,53,4745,4745
9,2020-01-24,01:49:26,47,65,4746,4746
75,2018-02-08,06:07:16,11,53,4747,4747
84,2019-09-14,22:02:43,42,32,4748,4748
89,2018-06-24,21:41:59,14,66,4749,4749
97,2020-10-28,09:16:54,31,97,4750,4750
7,2019-06-05,17:12:07,53,26,4751,4751
15,2017-04-25,12:21:37,60,14,4752,4752
67,2019-07-06,17:46:54,49,55,4753,4753
47,2021-04-05,21:10:39,55,53,4754,4754
4,2017-09-22,03:03:55,57,71,4755,4755
36,2018-10-11,21:45:50,24,41,4756,4756
28,2018-09-20,05:26:33,53,72,4757,4757
87,2017-09-12,22:54:25,32,60,4758,4758
93,2020-10-16,18:55:45,19,44,4759,4759
29,2021-02-28,08:46:27,51,95,4760,4760
7,2021-03-04,07:07:40,46,21,4761,4761
96,2016-05-15,23:10:35,56,56,4762,4762
3,2016-10-31,15:48:50,58,33,4763,4763
41,2016-06-05,20:01:47,39,10,4764,4764
61,2020-08-23,12:54:39,27,97,4765,4765
93,2018-09-23,13:28:19,26,71,4766,4766
8,2019-03-30,16:29:29,16,45,4767,4767
57,2016-04-29,15:07:41,46,35,4768,4768
66,2019-12-02,05:25:22,50,87,4769,4769
76,2018-09-25,22:19:11,44,49,4770,4770
82,2021-03-09,09:03:07,13,94,4771,4771
49,2016-07-28,11:01:44,24,25,4772,4772
90,2018-04-09,11:29:34,50,35,4773,4773
82,2019-10-09,01:54:00,26,44,4774,4774
84,2018-07-10,19:18:56,46,20,4775,4775
10,2017-09-13,06:02:59,48,31,4776,4776
52,2021-02-25,23:39:34,19,49,4777,4777
95,2019-03-16,08:09:48,32,93,4778,4778
21,2020-03-22,01:39:32,18,82,4779,4779
41,2017-04-25,15:47:27,18,28,4780,4780
58,2018-01-20,00:07:41,49,98,4781,4781
87,2017-01-03,01:31:10,35,38,4782,4782
10,2020-10-12,23:33:38,39,73,4783,4783
19,2018-10-15,01:59:12,34,90,4784,4784
51,2020-04-08,18:30:28,53,17,4785,4785
98,2020-12-08,13:02:33,14,70,4786,4786
94,2018-08-27,21:56:20,40,40,4787,4787
95,2020-05-04,16:09:40,24,12,4788,4788
71,2019-10-02,19:17:21,25,57,4789,4789
67,2019-12-30,16:52:56,15,91,4790,4790
24,2021-03-03,08:45:29,17,67,4791,4791
79,2018-05-28,07:26:39,20,84,4792,4792
9,2017-03-30,16:36:59,44,100,4793,4793
52,2020-08-06,23:42:58,52,96,4794,4794
72,2017-07-04,13:34:33,18,11,4795,4795
15,2016-06-08,19:59:25,41,93,4796,4796
66,2019-10-28,02:14:07,24,95,4797,4797
42,2018-10-18,07:12:54,23,40,4798,4798
66,2017-10-15,13:13:10,55,11,4799,4799
13,2016-05-02,02:23:18,31,54,4800,4800
49,2020-10-24,11:37:44,44,47,4801,4801
6,2017-01-30,06:48:59,10,21,4802,4802
4,2017-11-23,04:17:52,38,45,4803,4803
25,2017-11-20,03:14:06,42,51,4804,4804
85,2017-09-29,12:55:06,33,42,4805,4805
77,2018-03-07,17:20:47,28,83,4806,4806
5,2020-01-03,14:22:30,23,52,4807,4807
70,2021-03-28,18:32:59,36,68,4808,4808
90,2017-02-19,04:01:19,23,87,4809,4809
60,2021-02-17,05:52:15,12,34,4810,4810
78,2017-01-14,09:47:24,14,72,4811,4811
59,2017-04-22,10:57:05,17,61,4812,4812
88,2017-09-09,12:32:20,40,86,4813,4813
53,2017-12-27,18:15:02,50,96,4814,4814
76,2020-09-14,00:37:28,48,46,4815,4815
93,2017-02-14,16:40:34,44,40,4816,4816
51,2019-07-09,09:08:10,18,68,4817,4817
17,2017-04-14,06:55:26,13,99,4818,4818
43,2019-03-20,07:48:49,25,42,4819,4819
11,2016-08-19,18:53:49,28,97,4820,4820
50,2021-02-16,05:15:12,57,19,4821,4821
1,2017-08-14,21:22:57,46,51,4822,4822
69,2017-12-25,13:00:08,41,71,4823,4823
66,2018-09-27,22:37:47,28,14,4824,4824
59,2016-07-22,20:13:23,45,45,4825,4825
73,2018-02-03,11:04:32,10,59,4826,4826
37,2018-07-03,03:54:06,48,93,4827,4827
3,2016-07-16,03:11:40,24,54,4828,4828
57,2019-08-10,14:23:36,51,65,4829,4829
96,2018-03-27,10:12:54,53,90,4830,4830
52,2018-02-12,06:55:00,40,50,4831,4831
96,2021-02-23,11:41:53,45,36,4832,4832
19,2018-01-08,02:20:22,33,74,4833,4833
98,2020-04-23,04:41:59,19,98,4834,4834
77,2019-01-31,18:47:30,23,66,4835,4835
6,2020-10-10,09:05:45,44,25,4836,4836
97,2018-08-07,14:07:09,18,16,4837,4837
36,2018-04-17,19:33:49,21,54,4838,4838
76,2020-07-24,04:58:44,14,72,4839,4839
13,2020-11-01,22:46:16,48,73,4840,4840
74,2020-11-17,02:39:35,11,23,4841,4841
85,2020-05-24,07:42:19,54,31,4842,4842
2,2016-05-10,08:03:16,16,44,4843,4843
31,2018-03-05,11:04:38,59,16,4844,4844
76,2019-08-08,12:46:47,10,66,4845,4845
33,2018-09-16,05:24:34,33,18,4846,4846
21,2020-12-19,14:08:26,18,22,4847,4847
87,2020-09-05,17:15:53,12,26,4848,4848
47,2018-07-02,01:18:58,60,71,4849,4849
61,2020-06-05,05:59:53,30,14,4850,4850
10,2017-01-18,07:43:03,11,59,4851,4851
35,2019-08-02,08:32:54,42,93,4852,4852
57,2019-11-02,13:23:26,31,24,4853,4853
18,2018-01-10,16:43:00,16,44,4854,4854
14,2016-10-05,03:08:24,39,100,4855,4855
96,2018-09-07,20:15:09,45,60,4856,4856
5,2018-06-10,11:47:58,29,49,4857,4857
68,2016-05-06,16:22:42,40,48,4858,4858
42,2020-02-05,10:11:03,57,28,4859,4859
43,2021-01-02,21:29:42,57,13,4860,4860
41,2018-09-13,16:04:13,41,14,4861,4861
83,2016-06-20,23:40:01,44,45,4862,4862
69,2020-04-27,02:48:22,16,67,4863,4863
63,2017-01-15,17:13:05,54,26,4864,4864
53,2018-08-19,01:05:15,13,76,4865,4865
57,2020-02-15,20:40:36,27,77,4866,4866
94,2020-10-28,01:32:39,14,41,4867,4867
82,2020-03-22,15:34:14,28,60,4868,4868
67,2019-04-11,01:45:17,45,58,4869,4869
11,2020-05-22,22:23:13,12,11,4870,4870
75,2018-05-28,11:44:18,35,100,4871,4871
67,2020-04-24,04:50:03,54,13,4872,4872
43,2019-04-08,07:27:05,31,18,4873,4873
82,2021-01-05,03:39:37,18,79,4874,4874
53,2019-03-14,17:58:44,56,46,4875,4875
92,2018-04-17,04:47:53,34,37,4876,4876
53,2017-02-22,22:40:08,19,71,4877,4877
38,2019-01-01,06:31:38,32,74,4878,4878
90,2020-03-08,01:07:14,21,37,4879,4879
77,2019-01-01,19:46:28,17,69,4880,4880
55,2017-12-28,13:03:26,14,31,4881,4881
99,2016-07-01,15:22:57,53,65,4882,4882
28,2021-04-19,23:13:53,11,69,4883,4883
90,2016-10-25,17:09:18,39,64,4884,4884
79,2019-08-09,06:14:02,33,97,4885,4885
31,2017-08-16,23:32:31,36,84,4886,4886
65,2017-12-22,20:20:39,57,22,4887,4887
1,2020-12-08,13:12:14,26,83,4888,4888
86,2020-12-08,17:33:04,36,86,4889,4889
54,2020-09-23,18:50:51,12,43,4890,4890
18,2021-04-21,23:27:52,47,64,4891,4891
11,2018-08-19,07:15:04,11,57,4892,4892
88,2020-06-04,13:05:19,26,81,4893,4893
28,2017-01-21,18:57:55,44,71,4894,4894
86,2017-05-28,10:29:33,21,47,4895,4895
1,2019-11-27,02:40:04,24,77,4896,4896
61,2018-06-13,06:17:31,23,47,4897,4897
71,2021-02-01,16:25:51,51,74,4898,4898
69,2017-07-08,17:11:23,19,61,4899,4899
78,2018-03-23,03:02:14,31,34,4900,4900
6,2017-07-18,21:03:21,42,77,4901,4901
27,2020-09-05,13:43:49,49,100,4902,4902
